timestamp,unit_id,cooling_type,load_current_a,voltage_kv,ambient_temp_c,humidity_pct,oil_temp_c,cooling_stage,transformer_age_years,hotspot_temp_c
2025-11-04 03:00:00,T2,ONAN/ONAF,396.1,133.31,18.9,88.0,42.3,0,9,54.7
2025-11-04 04:00:00,T2,ONAN/ONAF,383.4,135.08,18.9,79.5,41.0,0,9,51.3
2025-11-04 05:00:00,T2,ONAN/ONAF,385.4,132.44,18.1,83.7,40.3,0,9,50.9
2025-11-04 06:00:00,T2,ONAN/ONAF,408.1,132.83,18.9,85.3,39.7,0,9,52.7
2025-11-04 07:00:00,T2,ONAN/ONAF,435.3,136.09,18.8,85.7,37.8,0,9,54.9
2025-11-04 08:00:00,T2,ONAN/ONAF,471.1,134.25,21.1,88.4,40.4,0,9,56.5
2025-11-04 09:00:00,T2,ONAN/ONAF,488.9,132.06,19.1,94.8,42.8,0,9,60.7
2025-11-04 10:00:00,T2,ONAN/ONAF,504.8,132.02,20.3,89.7,41.4,1,9,61.4
2025-11-04 11:00:00,T2,ONAN/ONAF,521.0,131.23,21.2,91.9,41.5,1,9,63.8
2025-11-04 12:00:00,T2,ONAN/ONAF,482.4,132.74,24.0,78.2,41.0,1,9,61.4
2025-11-04 13:00:00,T2,ONAN/ONAF,452.2,133.43,24.3,90.0,42.4,1,9,57.9
2025-11-04 14:00:00,T2,ONAN/ONAF,407.2,133.73,25.6,83.4,45.3,0,9,56.5
2025-11-04 15:00:00,T2,ONAN/ONAF,398.6,131.36,24.7,83.1,45.0,0,9,57.9
2025-11-04 16:00:00,T2,ONAN/ONAF,407.1,132.62,27.2,90.2,45.0,0,9,58.1
2025-11-04 17:00:00,T2,ONAN/ONAF,438.3,133.64,25.5,69.2,43.6,0,9,
2025-11-04 18:00:00,T2,ONAN/ONAF,528.6,131.38,26.3,70.3,48.7,1,9,67.3
2025-11-04 19:00:00,T2,ONAN/ONAF,630.2,130.11,25.3,88.4,48.7,1,9,76.0
2025-11-04 20:00:00,T2,ONAN/ONAF,641.9,130.75,21.5,85.5,49.2,1,9,79.0
2025-11-04 21:00:00,T2,ONAN/ONAF,605.7,130.19,21.8,78.5,49.9,1,9,76.2
2025-11-04 22:00:00,T2,ONAN/ONAF,522.7,131.08,19.1,85.5,51.6,1,9,67.5
2025-11-04 23:00:00,T2,ONAN/ONAF,454.5,132.94,15.9,89.0,46.5,1,9,59.2
2025-11-05 00:00:00,T2,ONAN/ONAF,326.8,133.03,14.5,99.0,42.5,0,9,48.5
2025-11-05 01:00:00,T2,ONAN/ONAF,328.3,134.44,16.1,99.8,38.1,0,9,44.7
2025-11-05 02:00:00,T2,ONAN/ONAF,332.8,134.04,12.0,95.1,36.2,0,9,43.6
2025-11-05 03:00:00,T2,ONAN/ONAF,336.8,136.46,12.6,90.7,34.2,0,9,40.9
2025-11-05 04:00:00,T2,ONAN/ONAF,353.8,134.46,13.7,88.8,34.6,0,9,42.2
2025-11-05 05:00:00,T2,ONAN/ONAF,390.2,132.62,15.3,86.9,35.2,0,9,45.6
2025-11-05 06:00:00,T2,ONAN/ONAF,428.5,129.92,15.3,96.2,35.2,0,9,47.0
2025-11-05 07:00:00,T2,ONAN/ONAF,426.5,132.9,18.3,93.8,35.3,0,9,48.0
2025-11-05 08:00:00,T2,ONAN/ONAF,451.0,132.99,20.4,89.5,35.6,0,9,51.7
2025-11-05 09:00:00,T2,ONAN/ONAF,478.1,132.6,23.7,83.6,38.4,0,9,55.1
2025-11-05 10:00:00,T2,ONAN/ONAF,495.5,132.99,22.8,84.3,42.3,1,9,59.5
2025-11-05 11:00:00,T2,ONAN/ONAF,466.4,130.19,24.4,79.1,43.6,1,9,59.5
2025-11-05 12:00:00,T2,ONAN/ONAF,449.6,133.2,28.0,80.3,43.0,1,9,61.1
2025-11-05 13:00:00,T2,ONAN/ONAF,418.6,133.18,30.1,76.2,46.3,0,9,58.5
2025-11-05 14:00:00,T2,ONAN/ONAF,412.5,133.51,26.2,68.8,46.0,0,9,60.9
2025-11-05 15:00:00,T2,ONAN/ONAF,416.8,133.24,28.5,82.9,45.7,0,9,59.3
2025-11-05 16:00:00,T2,ONAN/ONAF,422.8,131.03,23.9,79.4,46.7,0,9,60.9
2025-11-05 17:00:00,T2,ONAN/ONAF,480.5,131.64,23.4,85.3,47.8,0,9,64.1
2025-11-05 18:00:00,T2,ONAN/ONAF,562.1,133.52,24.4,84.8,50.3,1,9,70.2
2025-11-05 19:00:00,T2,ONAN/ONAF,621.8,132.35,22.9,92.0,47.7,1,9,74.7
2025-11-05 20:00:00,T2,ONAN/ONAF,626.3,133.22,21.4,91.4,51.0,1,9,77.5
2025-11-05 21:00:00,T2,ONAN/ONAF,611.1,130.03,20.9,81.5,49.4,1,9,74.7
2025-11-05 22:00:00,T2,ONAN/ONAF,542.9,131.58,18.0,95.2,47.7,1,9,68.9
2025-11-05 23:00:00,T2,ONAN/ONAF,472.9,133.1,16.0,99.3,44.3,1,9,62.7
2025-11-06 00:00:00,T2,ONAN/ONAF,357.8,133.57,13.1,96.9,42.1,0,9,51.6
2025-11-06 01:00:00,T2,ONAN/ONAF,364.3,132.85,12.1,100.0,40.4,0,9,49.5
2025-11-06 02:00:00,T2,ONAN/ONAF,358.2,135.77,12.2,95.9,,0,9,46.7
2025-11-06 03:00:00,T2,ONAN/ONAF,354.9,130.75,9.2,100.0,37.7,0,9,45.4
2025-11-06 04:00:00,T2,ONAN/ONAF,363.5,133.25,11.6,89.4,35.1,0,9,45.0
2025-11-06 05:00:00,T2,ONAN/ONAF,374.9,132.15,13.2,100.0,33.7,0,9,44.4
2025-11-06 06:00:00,T2,ONAN/ONAF,402.8,130.95,16.0,96.4,33.4,0,9,46.6
2025-11-06 07:00:00,T2,ONAN/ONAF,433.9,132.19,17.0,94.7,,0,9,49.5
2025-11-06 08:00:00,T2,ONAN/ONAF,467.4,132.68,18.2,88.3,32.2,0,9,54.3
2025-11-06 09:00:00,T2,ONAN/ONAF,511.3,131.57,19.0,94.7,35.8,1,9,56.9
2025-11-06 10:00:00,T2,ONAN/ONAF,490.9,131.24,20.9,76.5,37.7,1,9,59.2
2025-11-06 11:00:00,T2,ONAN/ONAF,468.6,132.14,22.2,85.3,36.3,1,9,59.7
2025-11-06 12:00:00,T2,ONAN/ONAF,435.6,133.18,24.5,79.0,39.3,1,9,59.3
2025-11-06 13:00:00,T2,ONAN/ONAF,416.2,132.69,27.4,95.0,43.1,0,9,58.8
2025-11-06 14:00:00,T2,ONAN/ONAF,380.3,133.91,25.8,76.1,45.6,0,9,56.9
2025-11-06 15:00:00,T2,ONAN/ONAF,376.6,133.85,28.1,80.3,42.5,0,9,57.8
2025-11-06 16:00:00,T2,ONAN/ONAF,421.7,132.49,29.5,80.7,46.4,0,9,60.9
2025-11-06 17:00:00,T2,ONAN/ONAF,464.2,131.82,29.1,66.9,45.0,0,9,65.8
2025-11-06 18:00:00,T2,ONAN/ONAF,495.4,130.63,26.3,78.1,47.1,1,9,67.7
2025-11-06 19:00:00,T2,ONAN/ONAF,576.8,132.25,24.0,91.4,49.6,1,9,70.0
2025-11-06 20:00:00,T2,ONAN/ONAF,636.9,132.02,23.4,86.6,49.3,1,9,78.1
2025-11-06 21:00:00,T2,ONAN/ONAF,588.4,131.99,23.1,73.1,51.9,1,9,74.1
2025-11-06 22:00:00,T2,ONAN/ONAF,547.9,130.27,20.1,86.3,49.5,1,9,71.2
2025-11-06 23:00:00,T2,ONAN/ONAF,468.0,133.78,19.9,93.2,46.3,1,9,61.7
2025-11-07 00:00:00,T2,ONAN/ONAF,343.1,132.22,16.6,93.3,44.2,0,9,52.3
2025-11-07 01:00:00,T2,ONAN/ONAF,338.8,130.59,16.1,96.3,41.1,0,9,47.3
2025-11-07 02:00:00,T2,ONAN/ONAF,365.7,131.83,15.9,86.1,41.8,0,9,47.8
2025-11-07 03:00:00,T2,ONAN/ONAF,356.7,137.03,15.8,99.4,40.1,0,9,46.9
2025-11-07 04:00:00,T2,ONAN/ONAF,362.6,132.13,15.7,91.2,39.0,0,9,46.0
2025-11-07 05:00:00,T2,ONAN/ONAF,387.6,135.01,18.0,100.0,37.4,0,9,48.1
2025-11-07 06:00:00,T2,ONAN/ONAF,400.3,131.34,19.7,94.0,36.3,0,9,49.1
2025-11-07 07:00:00,T2,ONAN/ONAF,464.6,133.17,21.2,77.1,39.4,0,9,54.7
2025-11-07 08:00:00,T2,ONAN/ONAF,520.9,131.86,23.5,90.7,38.0,1,9,61.8
2025-11-07 09:00:00,T2,ONAN/ONAF,517.6,130.99,25.2,81.0,41.7,1,9,63.2
2025-11-07 10:00:00,T2,ONAN/ONAF,528.7,132.47,24.0,79.6,44.1,1,9,65.3
2025-11-07 11:00:00,T2,ONAN/ONAF,492.1,129.55,24.2,72.5,42.7,1,9,63.2
2025-11-07 12:00:00,T2,ONAN/ONAF,487.6,132.46,27.7,90.0,42.3,1,9,65.2
2025-11-07 13:00:00,T2,ONAN/ONAF,432.6,133.99,26.3,73.5,44.1,0,9,62.7
2025-11-07 14:00:00,T2,ONAN/ONAF,407.5,132.01,27.0,92.4,48.2,0,9,62.1
2025-11-07 15:00:00,T2,ONAN/ONAF,404.8,132.91,26.4,75.5,46.2,0,9,61.9
2025-11-07 16:00:00,T2,ONAN/ONAF,423.6,133.07,30.2,69.7,50.8,0,9,62.7
2025-11-07 17:00:00,T2,ONAN/ONAF,461.6,133.3,29.7,89.2,50.5,0,9,67.4
2025-11-07 18:00:00,T2,ONAN/ONAF,531.9,133.1,26.2,79.2,48.6,1,9,73.2
2025-11-07 19:00:00,T2,ONAN/ONAF,562.2,131.45,26.0,82.6,48.9,1,9,74.6
2025-11-07 20:00:00,T2,ONAN/ONAF,567.0,132.47,24.6,77.5,48.4,1,9,73.8
2025-11-07 21:00:00,T2,ONAN/ONAF,540.2,131.14,22.4,83.6,50.4,1,9,72.3
2025-11-07 22:00:00,T2,ONAN/ONAF,503.3,133.45,21.1,88.6,48.3,1,9,67.9
2025-11-07 23:00:00,T2,ONAN/ONAF,407.7,133.1,19.7,83.3,46.9,0,9,60.5
2025-11-08 00:00:00,T2,ONAN/ONAF,269.8,132.93,18.0,87.0,44.1,0,9,49.5
2025-11-08 01:00:00,T2,ONAN/ONAF,266.8,134.81,19.0,87.7,41.6,0,9,45.7
2025-11-08 02:00:00,T2,ONAN/ONAF,276.6,134.15,16.8,93.9,38.5,0,9,44.5
2025-11-08 03:00:00,T2,ONAN/ONAF,282.0,134.32,18.2,95.7,,0,9,43.2
2025-11-08 04:00:00,T2,ONAN/ONAF,293.6,130.74,18.4,92.0,37.4,0,9,43.0
2025-11-08 05:00:00,T2,ONAN/ONAF,312.3,133.77,19.5,84.5,35.7,0,9,43.1
2025-11-08 06:00:00,T2,ONAN/ONAF,331.7,133.55,20.2,97.1,33.7,0,9,43.9
2025-11-08 07:00:00,T2,ONAN/ONAF,365.2,132.53,22.7,81.5,35.0,0,9,46.8
2025-11-08 08:00:00,T2,ONAN/ONAF,404.6,133.01,22.1,83.7,39.4,0,9,51.0
2025-11-08 09:00:00,T2,ONAN/ONAF,424.9,132.16,22.5,83.2,40.0,0,9,55.1
2025-11-08 10:00:00,T2,ONAN/ONAF,425.4,132.18,26.5,81.8,40.4,0,9,57.6
2025-11-08 11:00:00,T2,ONAN/ONAF,418.6,132.25,27.2,78.7,43.3,0,9,59.5
2025-11-08 12:00:00,T2,ONAN/ONAF,408.7,131.75,28.3,82.3,41.8,0,9,59.8
2025-11-08 13:00:00,T2,ONAN/ONAF,368.2,134.58,28.7,78.5,46.2,0,9,57.9
2025-11-08 14:00:00,T2,ONAN/ONAF,361.4,135.02,28.1,83.5,46.7,0,9,59.1
2025-11-08 15:00:00,T2,ONAN/ONAF,353.2,132.92,26.7,84.1,48.4,0,9,58.6
2025-11-08 16:00:00,T2,ONAN/ONAF,368.5,133.59,28.1,76.3,47.5,0,9,59.2
2025-11-08 17:00:00,T2,ONAN/ONAF,397.7,133.59,26.0,84.1,42.6,0,9,61.3
2025-11-08 18:00:00,T2,ONAN/ONAF,445.7,132.47,26.6,87.1,46.8,0,9,63.3
2025-11-08 19:00:00,T2,ONAN/ONAF,488.5,131.19,22.3,78.2,47.9,1,9,65.5
2025-11-08 20:00:00,T2,ONAN/ONAF,497.8,133.59,20.2,100.0,48.0,1,9,65.1
2025-11-08 21:00:00,T2,ONAN/ONAF,478.4,133.12,18.5,84.7,46.7,1,9,61.8
2025-11-08 22:00:00,T2,ONAN/ONAF,461.6,134.34,19.5,89.2,42.4,1,9,
2025-11-08 23:00:00,T2,ONAN/ONAF,421.9,132.67,17.5,80.0,45.0,0,9,56.2
2025-11-09 00:00:00,T2,ONAN/ONAF,310.6,134.04,16.3,83.0,40.7,0,9,47.2
2025-11-09 01:00:00,T2,ONAN/ONAF,303.9,135.89,16.1,100.0,37.8,0,9,45.3
2025-11-09 02:00:00,T2,ONAN/ONAF,287.2,136.75,14.7,99.8,36.0,0,9,41.7
2025-11-09 03:00:00,T2,ONAN/ONAF,278.4,135.57,13.1,90.9,37.0,0,9,38.8
2025-11-09 04:00:00,T2,ONAN/ONAF,305.9,131.6,12.9,100.0,34.5,0,9,38.0
2025-11-09 05:00:00,T2,ONAN/ONAF,332.1,134.57,11.2,98.4,30.9,0,9,39.1
2025-11-09 06:00:00,T2,ONAN/ONAF,359.6,133.39,12.0,100.0,32.5,0,9,40.7
2025-11-09 07:00:00,T2,ONAN/ONAF,387.0,132.81,15.3,99.3,29.6,0,9,41.4
2025-11-09 08:00:00,T2,ONAN/ONAF,443.0,129.67,16.2,100.0,32.5,0,9,47.6
2025-11-09 09:00:00,T2,ONAN/ONAF,465.7,133.35,19.4,87.2,32.5,0,9,51.9
2025-11-09 10:00:00,T2,ONAN/ONAF,469.1,133.82,22.2,92.1,36.6,0,9,55.1
2025-11-09 11:00:00,T2,ONAN/ONAF,455.7,132.51,20.9,89.6,39.6,0,9,54.9
2025-11-09 12:00:00,T2,ONAN/ONAF,441.1,134.23,21.9,83.9,39.4,0,9,55.9
2025-11-09 13:00:00,T2,ONAN/ONAF,395.8,138.18,22.6,77.1,41.4,0,9,53.6
2025-11-09 14:00:00,T2,ONAN/ONAF,353.5,131.74,22.5,79.6,38.0,0,9,51.7
2025-11-09 15:00:00,T2,ONAN/ONAF,359.2,133.53,22.4,91.0,41.8,0,9,50.6
2025-11-09 16:00:00,T2,ONAN/ONAF,382.3,134.05,24.1,93.4,43.6,0,9,53.2
2025-11-09 17:00:00,T2,ONAN/ONAF,409.3,132.27,22.7,80.6,45.3,0,9,54.0
2025-11-09 18:00:00,T2,ONAN/ONAF,474.9,134.1,21.1,91.2,43.4,0,9,56.5
2025-11-09 19:00:00,T2,ONAN/ONAF,508.6,131.7,18.7,97.5,42.0,1,9,61.1
2025-11-09 20:00:00,T2,ONAN/ONAF,520.3,133.07,17.4,83.6,44.8,1,9,61.4
2025-11-09 21:00:00,T2,ONAN/ONAF,512.6,133.47,15.4,96.1,43.0,1,9,60.3
2025-11-09 22:00:00,T2,ONAN/ONAF,449.6,131.27,15.6,99.8,40.9,1,9,55.0
2025-11-09 23:00:00,T2,ONAN/ONAF,402.8,134.92,14.0,99.8,37.3,0,9,50.8
2025-11-10 00:00:00,T2,ONAN/ONAF,343.0,134.07,13.0,88.5,35.2,0,9,45.0
2025-11-10 01:00:00,T2,ONAN/ONAF,353.0,132.3,12.4,100.0,32.3,0,9,43.7
2025-11-10 02:00:00,T2,ONAN/ONAF,333.9,136.42,13.2,99.2,30.4,0,9,41.7
2025-11-10 03:00:00,T2,ONAN/ONAF,307.2,131.4,12.8,83.9,32.7,0,9,39.4
2025-11-10 04:00:00,T2,ONAN/ONAF,324.5,132.41,13.7,94.5,34.5,0,9,40.8
2025-11-10 05:00:00,T2,ONAN/ONAF,349.2,134.99,15.0,93.8,31.8,0,9,40.5
2025-11-10 06:00:00,T2,ONAN/ONAF,386.7,131.54,15.0,86.4,31.4,0,9,44.4
2025-11-10 07:00:00,T2,ONAN/ONAF,432.8,132.19,15.1,93.0,32.1,0,9,48.1
2025-11-10 08:00:00,T2,ONAN/ONAF,414.5,133.87,14.8,95.1,30.1,0,9,48.0
2025-11-10 09:00:00,T2,ONAN/ONAF,447.1,133.51,17.2,255.0,36.3,0,9,50.4
2025-11-10 10:00:00,T2,ONAN/ONAF,452.4,133.3,21.0,85.1,34.5,0,9,52.0
2025-11-10 11:00:00,T2,ONAN/ONAF,450.5,134.17,23.1,79.5,38.5,0,9,55.1
2025-11-10 12:00:00,T2,ONAN/ONAF,472.2,131.45,21.8,77.9,39.2,0,9,59.6
2025-11-10 13:00:00,T2,ONAN/ONAF,421.8,133.97,26.9,77.3,42.2,0,9,58.1
2025-11-10 14:00:00,T2,ONAN/ONAF,403.1,132.77,26.8,86.2,43.7,0,9,58.2
2025-11-10 15:00:00,T2,ONAN/ONAF,413.0,132.76,27.2,80.5,47.0,0,9,58.7
2025-11-10 16:00:00,T2,ONAN/ONAF,432.1,132.24,27.3,75.3,50.1,0,9,60.3
2025-11-10 17:00:00,T2,ONAN/ONAF,456.3,135.92,28.3,72.2,50.3,0,9,63.2
2025-11-10 18:00:00,T2,ONAN/ONAF,502.6,130.72,27.8,72.3,50.0,1,9,67.7
2025-11-10 19:00:00,T2,ONAN/ONAF,557.3,132.44,25.8,86.0,50.2,1,9,70.0
2025-11-10 20:00:00,T2,ONAN/ONAF,613.1,131.29,21.6,89.9,50.3,1,9,75.0
2025-11-10 21:00:00,T2,ONAN/ONAF,563.1,131.45,22.3,83.7,50.1,1,9,71.2
2025-11-10 22:00:00,T2,ONAN/ONAF,486.6,133.09,20.8,71.5,50.1,1,9,63.8
2025-11-10 23:00:00,T2,ONAN/ONAF,445.5,130.03,19.6,83.6,46.6,1,9,59.2
2025-11-11 00:00:00,T2,ONAN/ONAF,336.4,130.82,22.5,81.9,45.6,0,9,52.3
2025-11-11 01:00:00,T2,ONAN/ONAF,338.3,131.05,20.0,81.8,44.1,0,9,52.3
2025-11-11 02:00:00,T2,ONAN/ONAF,339.3,134.28,19.3,88.0,,0,9,48.2
2025-11-11 03:00:00,T2,ONAN/ONAF,348.8,135.18,18.6,97.4,39.8,0,9,48.9
2025-11-11 04:00:00,T2,ONAN/ONAF,360.7,132.48,18.8,93.8,38.1,0,9,50.0
2025-11-11 05:00:00,T2,ONAN/ONAF,377.5,133.13,17.7,95.2,38.1,0,9,50.0
2025-11-11 06:00:00,T2,ONAN/ONAF,396.9,133.39,19.7,84.4,40.0,0,9,51.5
2025-11-11 07:00:00,T2,ONAN/ONAF,419.1,132.43,19.4,84.0,41.6,0,9,52.9
2025-11-11 08:00:00,T2,ONAN/ONAF,469.0,136.46,18.5,78.5,39.0,0,9,57.2
2025-11-11 09:00:00,T2,ONAN/ONAF,521.5,132.91,23.2,86.6,,1,9,63.6
2025-11-11 10:00:00,T2,ONAN/ONAF,520.0,131.0,25.2,78.0,39.8,1,9,65.1
2025-11-11 11:00:00,T2,ONAN/ONAF,496.1,134.53,26.7,88.5,43.8,1,9,65.2
2025-11-11 12:00:00,T2,ONAN/ONAF,478.1,133.7,28.1,82.2,44.6,1,9,62.9
2025-11-11 13:00:00,T2,ONAN/ONAF,442.8,133.94,30.0,82.6,45.7,1,9,61.8
2025-11-11 14:00:00,T2,ONAN/ONAF,420.5,130.95,29.6,72.5,47.8,0,9,61.9
2025-11-11 15:00:00,T2,ONAN/ONAF,408.7,130.75,31.1,67.8,47.3,0,9,62.7
2025-11-11 16:00:00,T2,ONAN/ONAF,422.1,133.84,31.3,74.5,46.4,0,9,64.1
2025-11-11 17:00:00,T2,ONAN/ONAF,474.6,134.27,30.8,74.0,49.2,0,9,67.1
2025-11-11 18:00:00,T2,ONAN/ONAF,537.0,131.39,32.4,89.9,52.8,1,9,72.0
2025-11-11 19:00:00,T2,ONAN/ONAF,586.5,133.37,28.0,81.8,52.7,1,9,75.8
2025-11-11 20:00:00,T2,ONAN/ONAF,617.5,130.91,28.1,76.2,52.1,1,9,79.7
2025-11-11 21:00:00,T2,ONAN/ONAF,599.3,131.8,26.2,77.3,51.4,1,9,77.7
2025-11-11 22:00:00,T2,ONAN/ONAF,543.2,132.09,23.1,82.8,50.7,1,9,72.7
2025-11-11 23:00:00,T2,ONAN/ONAF,458.1,132.98,23.1,100.0,49.3,1,9,65.2
2025-11-12 00:00:00,T2,ONAN/ONAF,355.4,133.61,22.4,92.4,48.1,1,9,55.5
2025-11-12 01:00:00,T2,ONAN/ONAF,366.9,132.83,21.4,91.7,46.3,0,9,52.7
2025-11-12 02:00:00,T2,ONAN/ONAF,361.4,134.02,17.2,93.5,44.3,0,9,51.8
2025-11-12 03:00:00,T2,ONAN/ONAF,359.5,131.3,17.6,91.6,44.9,0,9,48.6
2025-11-12 04:00:00,T2,ONAN/ONAF,364.8,131.19,17.5,94.8,38.8,0,9,49.8
2025-11-12 05:00:00,T2,ONAN/ONAF,389.2,133.59,16.1,93.3,40.0,0,9,48.7
2025-11-12 06:00:00,T2,ONAN/ONAF,411.3,129.14,17.6,85.2,40.6,0,9,50.9
2025-11-12 07:00:00,T2,ONAN/ONAF,448.8,132.98,18.8,98.5,40.8,0,9,53.1
2025-11-12 08:00:00,T2,ONAN/ONAF,457.9,132.17,21.4,85.8,41.0,0,9,56.5
2025-11-12 09:00:00,T2,ONAN/ONAF,484.2,133.96,23.9,90.7,41.3,0,9,61.1
2025-11-12 10:00:00,T2,ONAN/ONAF,501.7,132.1,22.2,96.0,44.0,1,9,62.6
2025-11-12 11:00:00,T2,ONAN/ONAF,497.1,133.13,24.7,86.6,43.8,1,9,64.1
2025-11-12 12:00:00,T2,ONAN/ONAF,465.0,133.63,25.0,85.8,46.4,1,9,62.9
2025-11-12 13:00:00,T2,ONAN/ONAF,430.9,131.45,27.1,97.8,45.2,0,9,60.3
2025-11-12 14:00:00,T2,ONAN/ONAF,406.7,133.38,26.0,76.7,45.6,0,9,60.1
2025-11-12 15:00:00,T2,ONAN/ONAF,413.6,132.3,26.3,72.0,45.9,0,9,60.9
2025-11-12 16:00:00,T2,ONAN/ONAF,422.2,130.89,28.7,78.0,47.9,0,9,62.6
2025-11-12 17:00:00,T2,ONAN/ONAF,481.8,131.31,26.0,85.9,50.5,0,9,67.1
2025-11-12 18:00:00,T2,ONAN/ONAF,545.9,132.59,27.5,71.8,52.3,1,9,71.9
2025-11-12 19:00:00,T2,ONAN/ONAF,633.2,131.02,26.4,73.8,48.6,1,9,77.5
2025-11-12 20:00:00,T2,ONAN/ONAF,654.9,132.51,25.6,88.4,51.8,2,9,81.5
2025-11-12 21:00:00,T2,ONAN/ONAF,623.7,132.16,26.3,80.7,54.2,2,9,80.3
2025-11-12 22:00:00,T2,ONAN/ONAF,554.4,130.42,23.6,87.3,51.0,1,9,72.5
2025-11-12 23:00:00,T2,ONAN/ONAF,463.8,132.8,20.6,97.0,47.9,1,9,63.7
2025-11-13 00:00:00,T2,ONAN/ONAF,360.7,131.85,20.6,81.5,49.0,0,9,53.7
2025-11-13 01:00:00,T2,ONAN/ONAF,345.5,132.16,16.8,82.1,46.3,0,9,50.8
2025-11-13 02:00:00,T2,ONAN/ONAF,342.0,133.86,19.4,80.6,43.6,0,9,48.4
2025-11-13 03:00:00,T2,ONAN/ONAF,363.3,137.06,17.1,98.7,40.8,0,9,48.3
2025-11-13 04:00:00,T2,ONAN/ONAF,372.3,132.6,16.8,92.9,39.8,0,9,48.3
2025-11-13 05:00:00,T2,ONAN/ONAF,399.7,135.05,18.3,87.8,39.5,0,9,49.1
2025-11-13 06:00:00,T2,ONAN/ONAF,405.0,135.44,18.4,85.3,37.8,0,9,49.8
2025-11-13 07:00:00,T2,ONAN/ONAF,430.6,130.64,22.1,86.7,42.3,0,9,52.7
2025-11-13 08:00:00,T2,ONAN/ONAF,503.4,133.78,23.0,95.0,39.5,1,9,58.2
2025-11-13 09:00:00,T2,ONAN/ONAF,538.8,131.8,24.4,78.8,44.6,1,9,63.7
2025-11-13 10:00:00,T2,ONAN/ONAF,549.3,132.61,25.5,75.5,46.5,1,9,66.8
2025-11-13 11:00:00,T2,ONAN/ONAF,510.1,131.54,25.7,75.7,45.1,1,9,64.4
2025-11-13 12:00:00,T2,ONAN/ONAF,484.5,131.65,26.5,77.3,44.9,1,9,61.3
2025-11-13 13:00:00,T2,ONAN/ONAF,454.1,133.66,25.9,82.2,47.4,1,9,62.3
2025-11-13 14:00:00,T2,ONAN/ONAF,417.1,133.77,25.9,91.5,47.6,0,9,58.4
2025-11-13 15:00:00,T2,ONAN/ONAF,404.0,132.1,28.5,78.3,46.1,0,9,59.3
2025-11-13 16:00:00,T2,ONAN/ONAF,435.6,132.21,29.2,74.5,44.9,0,9,60.1
2025-11-13 17:00:00,T2,ONAN/ONAF,468.4,131.32,26.6,84.9,47.0,0,9,64.2
2025-11-13 18:00:00,T2,ONAN/ONAF,542.7,131.08,25.3,81.3,48.9,1,9,70.0
2025-11-13 19:00:00,T2,ONAN/ONAF,582.9,134.05,24.7,80.9,49.5,1,9,72.6
2025-11-13 20:00:00,T2,ONAN/ONAF,589.7,132.61,22.5,96.3,49.5,1,9,72.0
2025-11-13 21:00:00,T2,ONAN/ONAF,554.8,132.34,21.7,84.0,51.1,1,9,71.1
2025-11-13 22:00:00,T2,ONAN/ONAF,535.8,130.5,20.5,89.1,50.6,1,9,68.3
2025-11-13 23:00:00,T2,ONAN/ONAF,473.7,132.17,18.2,97.6,47.5,1,9,61.4
2025-11-14 00:00:00,T2,ONAN/ONAF,342.0,134.13,17.9,94.0,47.0,0,9,50.3
2025-11-14 01:00:00,T2,ONAN/ONAF,345.2,134.61,17.7,97.9,38.7,0,9,49.0
2025-11-14 02:00:00,T2,ONAN/ONAF,346.2,130.71,16.4,88.2,39.4,0,9,45.5
2025-11-14 03:00:00,T2,ONAN/ONAF,345.1,132.78,15.8,98.7,40.5,0,9,45.5
2025-11-14 04:00:00,T2,ONAN/ONAF,355.5,133.57,16.8,89.0,35.4,0,9,42.3
2025-11-14 05:00:00,T2,ONAN/ONAF,366.7,132.01,18.1,97.9,38.9,0,9,44.1
2025-11-14 06:00:00,T2,ONAN/ONAF,410.3,131.96,17.2,91.7,36.9,0,9,46.8
2025-11-14 07:00:00,T2,ONAN/ONAF,456.9,132.69,16.9,89.6,37.9,0,9,50.2
2025-11-14 08:00:00,T2,ONAN/ONAF,499.4,133.08,21.8,91.8,38.8,1,9,55.4
2025-11-14 09:00:00,T2,ONAN/ONAF,518.5,134.86,21.3,89.0,39.8,1,9,58.7
2025-11-14 10:00:00,T2,ONAN/ONAF,503.6,132.73,23.6,76.7,39.9,1,9,59.1
2025-11-14 11:00:00,T2,ONAN/ONAF,508.2,133.14,26.2,91.1,44.2,1,9,60.4
2025-11-14 12:00:00,T2,ONAN/ONAF,466.1,133.67,28.6,80.8,44.7,1,9,60.5
2025-11-14 13:00:00,T2,ONAN/ONAF,423.7,132.16,29.0,74.0,43.8,0,9,58.6
2025-11-14 14:00:00,T2,ONAN/ONAF,385.8,131.91,29.9,69.4,48.9,0,9,56.9
2025-11-14 15:00:00,T2,ONAN/ONAF,401.3,135.06,30.5,77.6,48.9,0,9,60.9
2025-11-14 16:00:00,T2,ONAN/ONAF,414.4,133.44,28.9,80.7,49.7,0,9,61.1
2025-11-14 17:00:00,T2,ONAN/ONAF,470.2,132.8,28.0,66.7,51.3,0,9,64.7
2025-11-14 18:00:00,T2,ONAN/ONAF,534.0,136.04,28.4,83.4,48.9,1,9,68.6
2025-11-14 19:00:00,T2,ONAN/ONAF,592.9,128.68,24.1,88.1,50.4,1,9,73.7
2025-11-14 20:00:00,T2,ONAN/ONAF,610.8,128.38,21.8,71.2,54.0,1,9,74.7
